Model Name,Date,Price,Information,Capacity
판매(안전) 아이폰 13 128g 미니 공기계 팝니다,2024-06-09 13:10:00,410000,"아이폰 13미니 128G 공기계 핑크 색상 팝니다
구성
아이폰13미니 핑크+ 신지모류 액정보호필름(사생활보호용)+핸드폰 박스 입니다
핸드폰사용할때 무조건 케이스+ 액정보호필름 붙여서 사용했어요
핸드폰 앞, 측후면 기스하나 없는 초 A급 상태입니다.",128G
판매(안전) 아이폰13pro 시에라블루 256(배터리성능87%),2024-06-09 13:07:00,750000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) A2628] 아이폰 13미니 핑크 128G S급 40만원 사은품포함/09010,2024-06-09 12:54:00,400000,"제품정보 여우폰
＠ 모델명 : 아이폰 13미니 / A2628 / 128G / 82%
＠ 색상: 핑크
＠ 판매가격 : 40만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : S급으로 잔상없으며 최상의 컨디션인 제품으로 초등학생, 부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 09010]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",128G
판매(안전) 아이폰 프로 11 그린,2024-06-09 12:40:00,310000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰 프로 11 그린 512 팝니다
사용감은 있으나
카메라 등 기능 문제 없습니다
엣지부분에 작은 스크래치 있습니다
베터리 송능 73%입니다",Unknown
판매(안전) [미개봉] 아이폰15프로 256기가 화이트티타늄 자급제,2024-06-09 12:12:00,1369000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰 11 화이트 128 배터리 100%[풀박],2024-06-09 12:00:00,480000,"배터리 효율 100% / 128기가
카메라 화면 등등 작동 당연히 잘되고 깨끗
가까이 봐야 보이는 흐릿한 자국 조그맣게 있으나 사용에는 문제 없어요 (3번째 사진 참고)
구매하실 분 채팅주세요 (네고문의X)
직거래 대구/이외 지역은 택배거래 가능/착불
❎네고사절❎",128기가
판매(안전) 아이폰15 프로 256gb 네추럴 미개봉,2024-06-09 11:57:00,1380000,"얼마전에 업무용으로 sk에서 개통하였으나 필요가 없게되어 판매합니다 유심 넣고 사용하시면 됩니다 사은품으로 받은 투명케이스 및 보호필름 같이 드립니다
직거래 목포입니다 안전거래 가능합니다",Unknown
판매(안전) 아이폰13미니 256gb (리퍼),2024-06-09 11:55:00,730000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰13미니 256gb 핑크 자급제 리퍼
리퍼 받아놓고 보관하고 있습니다
하자 당연히 없습니다 새거라고 생각 하시면 되요
배터리 성능 당연히 100%
의정부직거래 가능합니다
010 7316 787구 문자 주세요 네고 교환 안받습니다",Unknown
판매(안전) 아이폰 5. 64G. 화이트 상태좋음,2024-06-09 11:30:00,150000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰11프로 맥스 256GB iPhone11Pro Max 256GB 뒷판파손,2024-06-09 11:15:00,270000,"아이폰11프로 맥스 256GB 실버 뒷판파손입니다.
자가로 고쳐서 사용할 목적으로 약 1년 전에 액적파손폰을 구매 해 놓고 서랍에 짱박혀 있다가 ,
아이폰15로 갈아타서 이도저도 귀찮고 해서 방출합니다.
DIY로 고치기 위해서 알리발 GX OLED Hard를 사서 장착했습니다. 알수 없는 디스플레이라고 아이폰 정보에 나옵니다.
배터리는 85% 수준입니다.
액정 파손 --> 알리발 GX OLED Hard 장착(새것)
뒷판 파손 --> 뒷판 긁어 내다가 포기, 알리발 뒷판 제공함
페이스 ID --> ""TrueDepth 카메라에 문제있음""으로 Face ID가 비활성화됨 (수리필요)
프레임 --> 자잘한 스크레치 다수 존재
초기화 --> 초기화 및 재설정 완료
생활방수 씰 --> 현재 제거되어 있으나, 새것 제공(알리 OLED 구매에서 제공된 것)
3rd party는 현재 OLED뿐이며, FaceID는 사설에서 수리 가능.
다른 여타 기능은 문제 없음. 사진에 보이는 것 모두 제공합니다.
택배는 선불 4,000원입니다.",256GB
판매(안전) 아이폰14프로 256기가 후면리퍼 팝니다,2024-06-09 11:14:00,950000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────

",Unknown
판매(안전) 아이폰 se2 128g 화이트 공기계 팝니다.,2024-06-09 11:08:00,120000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


아이폰 se2 128g 화이트
스마트폰 단품, 젤리케이스 1개 구성입니다.
사용하면서 문제 있었던 부분 없었으며, 자잘한 실기스 있습니다. 액정우측 하단에 큰 기스 하나 있으니 첨부 이미지 확인하신 후 구매 부탁드립니다.
배터리 상태 : 76%
직거래 택배거래 모두 가능합니다.
택배거래시 택배비 구매자 부담입니다.
직거래 장소
평일 : 강남구 도산대로 327앞
주말 : 구로구 항동로 8 앞
연락주세요.
010-4500-836오",Unknown
판매(안전) 아이폰 12프로(256gb),2024-06-09 11:07:00,350000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


- 아이폰 12프로
- 256gb
- 스페이스그레이
- 베터리 잔량 79%
- 액정 하단부 미세 손상(액정보호 필름 부착시 안보임)테두리 일부 기스 외 하자 없음
- 공기계 상태로 정상 사용 가능(자급제 등)
- 박스 존재
* 직거래 평일(9-6시) : 수서역
* 직거래 그외 : 3호선 삼송역 또는 스타필드 고양",Unknown
판매(안전) 아이폰 12프로(256gb),2024-06-09 11:04:00,400000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


- 아이폰 12프로
- 256gb
- 스페이스그레이
- 베터리 잔량 79%
- 테두리 미세 기스 외 하자 없음
- 공기계 상태로 정상 사용 가능(자급제 등)
- 박스 존재
* 직거래 평일(9-6시) : 수서역
* 직거래 그외 : 3호선 삼송역 또는 스타필드 고양",Unknown
판매(안전) A2628] 아이폰 13미니 핑크 128G S급 40만원 사은품포함/09010,2024-06-09 11:03:00,400000,"제품정보 여우폰
＠ 모델명 : 아이폰 13미니 / A2628 / 128G / 82%
＠ 색상: 핑크
＠ 판매가격 : 40만원 (사은품포함가격)
＠ 호환 통신사 : 쓰던 유심 그대로 [LTE or 선불 or 알뜰유심] 등 모든 유심 사용가능 / 25% 선택 약정 가능
＠ 구성품 : 기기 + 사은품
제품설명
＠ 상태 : S급으로 잔상없으며 최상의 컨디션인 제품으로 초등학생, 부모님 선물용으로도 추천드립니다
아래 보정 없이 직접 찍은 하단 사진 참조 해주세요
.............[제품 번호 - 09010]
＠ 사은품 : 젤리케이스,일반 강화유리, 유심핀 (안전결재 시 사은품X)
＠ 데이터 이전 : 문자,사진,카톡,어플 등-무료로 모든 데이터 이전
＠ 중고폰 매입 : 기존 중고폰 최고가로 매입 해드립니다(깨지고 고장난 폰도 가능합니다)
＠ 유심 개통 : 선불유심, 알뜰유심 개통 가능합니다
＠ 거래방식 : 택배거래 or 퀵 or 안전결재 시에는 꼭 문의 (수수료는 구매자 부담) / 배송비별도
정보
＠ 주소 및 영업시간 : 서울시 중랑구 면목동 383-23번지 편의점 2층 ""여우폰""
＠ 문의 전화 : 010- 9017 - 8851
＠ 카카오톡 ID: foxphone 또는 모바일전용 카카오 상담 (클릭)
(댓글과 쪽지는 잘 확인 못하니 전화 or 문자 or 카카오톡 연락 부탁드려요)
-늦은 시간에도 문자나 카톡 남겨주시면 다음날 오전에 연락드립니다-
게임용 or 센터판(삼성정식 리퍼폰 풀박스) 제품도 가능하며 별도 문의 부탁드립니다
다른 제품 더 보러 가기
＠ 중고나라 앱 : 여우폰 검색 후 가계 검색
＠ 모바일 : 여우폰 검색 후 [글+댓글]로 설정
＠ PC : 하단 배너 클릭",128G
판매(안전) 아이폰 미니12 128G 블랙,2024-06-09 11:00:00,220000,"※ 카페 상품 게시글은 자동으로 중고나라 앱/사이트에 노출합니다. 노출을 원하지 않으실 경우 고객센터로 문의 바랍니다.

───────────────────


안녕하세요
아이폰 미니12 128G입니다
사진과 같이 테두리 살짝 작은 찍힘 2군데, 백판에 자세히 봐야 보이는 실금이 있고 그 외에 깨끗해요
알뜰폰 사용 가능하고, 초기화 되어 있어요
직거래 지역 충남 계룡입니다.
공10오공78육528",Unknown
판매(안전) 애플 아이폰 13프로맥스 그라파이트 풀박스,2024-06-09 10:53:00,750000,"Apple iPhone 13 Pro Max Graphite
풀박스이고, 케이스 벗기다 난 기스 외 매우 깨끗해요
추가로 맥프로 모양 케이스(사용감o) + 젤리 케이스 새거 + Baseus 충전선 같이 드려요
직거래 선유도역 인근
택배도 가능합니다
010-9265-4818 문자 주세요!",Unknown
판매(안전) [배터리99%]아이폰SE2무상AS90일가능[김포][중고폰],2024-06-09 10:31:00,199000,"♥-안녕하세요[김포][풍무동][중고폰]입니다!♥
♥기능검수 침수검수 총10회실시중♥
♥항상 진실되게 판매하겠습니다♥
※직통:010-3033-1558※
☎휴대폰 010-3033-1558
＊직거래위치＊
→경기도 김포시 유현로238번길28[풍무동빈첸빌딩2층][중고나라]
상품명- 아이폰SE2 배터리100%
색상- 블랙/골드/래드/핑크
용량- 64G/128G
상태- A급양호파손없음100%
잔상-무잔상기능하자없음100%
해지-정상해지
구성- 기기단품+[기본구성품]소진시~
●SK,LG+U,KT,알뜰폰,선불폰 호환개통
●택배거래&직거래 가능
●대량구매시 할인가능
●중고품의 특성상 단순변심,고객 부주의에 의한 구매취소,환불 불가
●분실폰 100% 환불가능
●기능상 문제로 인한 AS,교품 7일이내 가능
[안전거래]중나앱연동>상품업로드>링크발송>상품확인>상품발송
[링크수발신] 010-3033-1558 중고폰추천
☎휴대폰 010-3033-1558 대량구매/업체/소매/도매문의주세요^^
#중고폰추천#감정동중고폰#걸포동중고폰#고촌읍중고폰#구래동중고폰#대곶면중고폰
#마산동중고폰#북변동중고폰#사우동중고폰#양촌읍중고폰#운양동중고폰#월곶면중고폰
#장기동중고폰#통진읍중고폰#풍무동중고폰#하성면중고폰#아라동중고폰#검단중고폰#
#김포본동중고폰#원당동중고폰#감정동중고폰#중고폰추천매장#중고폰사고팔때#중고폰매장추천
#김포중고폰수리점#중고폰할인매장#리퍼폰#자급제폰#학생폰#어르신폰#김포중고폰할인매장
#김포공항역중고폰#중고폰가게#중고폰도매#중고폰소매#중고폰수출#중고폰대량판매",64G
